Exercise,Date,Reps,Weight(lbs),Incline,Resistance,multiplier,Volume
Single Arm Cable Crossover,2020-10-01,8,21.24402391341819,0.0,0.0,2.0,339.90438261469103
Single Arm Cable Crossover,2020-02-14,5,29.991563171884504,0.0,0.0,2.0,299.915631718845
Single Arm Cable Crossover,2020-09-22,10,21.49395360651723,0.0,0.0,2.0,429.87907213034464
Single Arm Cable Crossover,2020-02-19,8,34.99015703386525,0.0,0.0,2.0,559.842512541844
Single Arm Cable Crossover,2020-02-14,5,29.991563171884504,0.0,0.0,2.0,299.915631718845
Single Arm Cable Crossover,2020-02-11,12,29.991563171884504,0.0,0.0,2.0,719.7975161252281
Single Arm Cable Crossover,2020-09-15,12,14.995781585942252,0.0,0.0,2.0,359.89875806261404
Single Arm Cable Crossover,2020-08-10,16,39.988750895846,0.0,0.0,2.0,1279.640028667072
Single Arm Cable Crossover,2020-04-20,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-04-20,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-03-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Cable Crossover,2020-03-11,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Cable Crossover,2020-06-09,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-07-02,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-07-02,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-03-11,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Cable Crossover,2020-05-12,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Cable Crossover,2020-08-10,16,39.988750895846,0.0,0.0,2.0,1279.640028667072
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-07-04,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-07-04,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-03-06,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Single Arm Cable Crossover,2020-03-06,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-03-06,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-01-11,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Cable Crossover,2020-01-11,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Single Arm Cable Crossover,2020-01-11,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Cable Crossover,2020-01-11,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Cable Crossover,2020-01-11,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Single Arm Cable Crossover,2020-01-11,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Single Arm Cable Crossover,2020-07-06,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-07-06,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-04-29,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-04-17,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-04-29,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-09-10,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Cable Crossover,2019-10-20,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Cable Crossover,2019-10-20,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Cable Crossover,2020-05-12,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-03-07,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Cable Crossover,2020-03-07,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Cable Crossover,2020-03-07,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-03-12,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Cable Crossover,2020-03-07,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Cable Crossover,2020-03-02,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-03-02,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-03-02,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-03-02,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-09-10,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Cable Crossover,2020-03-07,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Cable Crossover,2020-01-14,8,17.495078516932626,0.0,0.0,2.0,279.921256270922
Single Arm Cable Crossover,2020-01-14,8,17.495078516932626,0.0,0.0,2.0,279.921256270922
Single Arm Cable Crossover,2020-03-29,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Cable Crossover,2020-03-29,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Cable Crossover,2020-05-12,12,49.985938619807506,0.0,0.0,2.0,1199.66252687538
Single Arm Cable Crossover,2020-03-02,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-03-07,8,29.991563171884504,0.0,0.0,2.0,479.86501075015207
Single Arm Cable Crossover,2020-09-10,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-24,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-09-05,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-10-11,7,24.992969309903753,0.0,0.0,2.0,349.90157033865256
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-10-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-09-05,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-02-24,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-10-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-09-05,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-02-24,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2019-09-02,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2019-09-16,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-14,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-08-24,10,29.991563171884504,0.0,0.0,2.0,599.83126343769
Single Arm Dumbbell Tricep Extension,2020-02-08,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-04-15,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-04-15,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Single Arm Dumbbell Tricep Extension,2019-12-11,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2019-12-11,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-02-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-02-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2019-09-02,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-02-14,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Single Arm Dumbbell Tricep Extension,2020-04-15,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Single Arm Dumbbell Tricep Extension,2019-12-11,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-08-17,16,19.994375447923005,0.0,0.0,2.0,639.8200143335362
Single Arm Dumbbell Tricep Extension,2020-08-17,20,19.994375447923005,0.0,0.0,2.0,799.7750179169202
Single Arm Dumbbell Tricep Extension,2020-08-17,20,19.994375447923005,0.0,0.0,2.0,799.7750179169202
Single Arm Dumbbell Tricep Extension,2020-08-24,12,29.991563171884504,0.0,0.0,2.0,719.7975161252281
Single Arm Dumbbell Tricep Extension,2020-08-24,12,29.991563171884504,0.0,0.0,2.0,719.7975161252281
Single Arm Dumbbell Tricep Extension,2020-02-14,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-08-28,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Single Arm Dumbbell Tricep Extension,2020-02-14,5,24.992969309903753,0.0,0.0,2.0,249.92969309903754
Single Arm Dumbbell Tricep Extension,2020-03-12,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2019-09-16,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2019-12-11,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2019-09-16,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2019-09-16,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-12,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Single Arm Dumbbell Tricep Extension,2020-02-14,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-03-12,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-02-19,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-19,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-19,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-03-12,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-12,10,24.992969309903753,0.0,0.0,2.0,499.8593861980751
Single Arm Dumbbell Tricep Extension,2020-03-12,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-08-28,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Single Arm Dumbbell Tricep Extension,2020-02-19,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-09-08,8,14.995781585942252,0.0,0.0,2.0,239.93250537507603
Single Arm Dumbbell Tricep Extension,2020-02-14,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-02,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-09-10,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-09-10,7,24.992969309903753,0.0,0.0,2.0,349.90157033865256
Single Arm Dumbbell Tricep Extension,2020-09-10,7,24.992969309903753,0.0,0.0,2.0,349.90157033865256
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-09-08,6,19.994375447923005,0.0,0.0,2.0,239.93250537507606
Single Arm Dumbbell Tricep Extension,2020-08-08,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Single Arm Dumbbell Tricep Extension,2020-08-13,22,19.994375447923005,0.0,0.0,2.0,879.7525197086122
Single Arm Dumbbell Tricep Extension,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-07-13,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-08-08,18,24.992969309903753,0.0,0.0,2.0,899.7468951565351
Single Arm Dumbbell Tricep Extension,2020-03-06,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-06,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-06,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-11,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-08-08,20,19.994375447923005,0.0,0.0,2.0,799.7750179169202
Single Arm Dumbbell Tricep Extension,2020-03-02,6,24.992969309903753,0.0,0.0,2.0,299.915631718845
Single Arm Dumbbell Tricep Extension,2020-09-15,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-09-15,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-09-18,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-03-02,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Dumbbell Tricep Extension,2020-09-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-08-14,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Single Arm Dumbbell Tricep Extension,2020-08-08,16,24.992969309903753,0.0,0.0,2.0,799.7750179169201
Single Arm Dumbbell Tricep Extension,2020-08-14,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Single Arm Dumbbell Tricep Extension,2020-08-14,12,24.992969309903753,0.0,0.0,2.0,599.83126343769
Single Arm Dumbbell Tricep Extension,2020-09-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-09-18,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-08-13,22,19.994375447923005,0.0,0.0,2.0,879.7525197086122
Single Arm Dumbbell Tricep Extension,2020-02-28,8,24.992969309903753,0.0,0.0,2.0,399.88750895846005
Single Arm Dumbbell Tricep Extension,2020-09-08,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-09-15,12,19.994375447923005,0.0,0.0,2.0,479.8650107501521
Single Arm Dumbbell Tricep Extension,2020-08-13,20,19.994375447923005,0.0,0.0,2.0,799.7750179169202
Single Arm Dumbbell Tricep Extension,2019-09-02,10,19.994375447923005,0.0,0.0,2.0,399.8875089584601
Single Arm Lat Pulldown,2020-02-07,9,39.988750895846,0.0,0.0,2.0,719.7975161252281
Single Arm Lat Pulldown,2020-09-09,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Lat Pulldown,2020-01-20,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-02-08,12,42.488047826836386,0.0,0.0,2.0,1019.7131478440733
Single Arm Lat Pulldown,2020-02-08,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Single Arm Lat Pulldown,2020-01-20,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-01-20,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-09,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Lat Pulldown,2020-02-07,9,39.988750895846,0.0,0.0,2.0,719.7975161252281
Single Arm Lat Pulldown,2020-02-18,6,49.985938619807506,0.0,0.0,2.0,599.83126343769
Single Arm Lat Pulldown,2020-01-20,6,49.985938619807506,0.0,0.0,2.0,599.83126343769
Single Arm Lat Pulldown,2020-09-11,9,34.99015703386525,0.0,0.0,2.0,629.8228266095746
Single Arm Lat Pulldown,2020-09-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Lat Pulldown,2020-03-01,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-03-01,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-11,10,34.99015703386525,0.0,0.0,2.0,699.803140677305
Single Arm Lat Pulldown,2020-03-01,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-09,12,34.99015703386525,0.0,0.0,2.0,839.7637688127661
Single Arm Lat Pulldown,2020-03-04,6,59.98312634376901,0.0,0.0,2.0,719.7975161252281
Single Arm Lat Pulldown,2020-03-04,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-03-04,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-02-18,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Lat Pulldown,2020-02-18,6,49.985938619807506,0.0,0.0,2.0,599.83126343769
Single Arm Lat Pulldown,2020-02-18,6,49.985938619807506,0.0,0.0,2.0,599.83126343769
Single Arm Lat Pulldown,2020-03-04,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-02-07,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Lat Pulldown,2020-01-20,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-10-12,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Single Arm Lat Pulldown,2020-02-13,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Single Arm Lat Pulldown,2020-10-12,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-15,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-03,6,39.988750895846,0.0,0.0,2.0,479.865010750152
Single Arm Lat Pulldown,2020-09-03,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Lat Pulldown,2020-09-03,8,39.988750895846,0.0,0.0,2.0,639.820014333536
Single Arm Lat Pulldown,2020-01-29,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-01-29,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-15,8,44.987344757826754,0.0,0.0,2.0,719.7975161252281
Single Arm Lat Pulldown,2020-03-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Single Arm Lat Pulldown,2020-10-12,7,54.984532481788264,0.0,0.0,2.0,769.7834547450357
Single Arm Lat Pulldown,2020-03-09,10,69.9803140677305,0.0,0.0,2.0,1399.60628135461
Single Arm Lat Pulldown,2020-03-09,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Lat Pulldown,2020-03-09,10,49.985938619807506,0.0,0.0,2.0,999.7187723961501
Single Arm Lat Pulldown,2020-03-06,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Single Arm Lat Pulldown,2020-02-13,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Single Arm Lat Pulldown,2020-02-13,10,42.488047826836386,0.0,0.0,2.0,849.7609565367277
Single Arm Lat Pulldown,2020-01-29,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-01-29,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-01-29,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Single Arm Lat Pulldown,2020-01-29,10,44.987344757826754,0.0,0.0,2.0,899.7468951565351
Single Arm Lat Pulldown,2019-10-20,5,34.99015703386525,0.0,0.0,2.0,349.9015703386525
Single Arm Lat Pulldown,2020-09-15,7,49.985938619807506,0.0,0.0,2.0,699.8031406773051
Single Arm Lat Pulldown,2019-10-20,5,34.99015703386525,0.0,0.0,2.0,349.9015703386525
Single Arm Lat Pulldown,2020-10-08,12,44.987344757826754,0.0,0.0,2.0,1079.6962741878422
Single Arm Lat Pulldown,2020-10-08,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Single Arm Lat Pulldown,2020-10-08,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Single Arm Lat Pulldown,2020-02-21,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-03-06,8,59.98312634376901,0.0,0.0,2.0,959.7300215003041
Single Arm Lat Pulldown,2020-03-06,8,54.984532481788264,0.0,0.0,2.0,879.7525197086122
Single Arm Lat Pulldown,2020-02-08,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-02-21,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2019-10-20,5,34.99015703386525,0.0,0.0,2.0,349.9015703386525
Single Arm Lat Pulldown,2020-02-21,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-10-12,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-09-15,7,49.985938619807506,0.0,0.0,2.0,699.8031406773051
Single Arm Lat Pulldown,2020-02-08,12,42.488047826836386,0.0,0.0,2.0,1019.7131478440733
Single Arm Lat Pulldown,2020-02-08,12,39.988750895846,0.0,0.0,2.0,959.730021500304
Single Arm Lat Pulldown,2020-02-08,10,39.988750895846,0.0,0.0,2.0,799.7750179169201
Single Arm Lat Pulldown,2020-02-21,8,49.985938619807506,0.0,0.0,2.0,799.7750179169201
V-Bar Pulldown,2020-02-13,8,119.96625268753802,0.0,0.0,1.0,959.7300215003041
V-Bar Pulldown,2020-02-13,10,119.96625268753802,0.0,0.0,1.0,1199.66252687538
V-Bar Pulldown,2020-02-13,8,64.98172020574975,0.0,0.0,1.0,519.853761645998
V-Bar Pulldown,2020-10-08,16,84.97609565367277,0.0,0.0,1.0,1359.6175304587643
V-Bar Pulldown,2020-10-08,16,84.97609565367277,0.0,0.0,1.0,1359.6175304587643
V-Bar Pulldown,2020-10-08,16,74.97890792971126,0.0,0.0,1.0,1199.66252687538
V-Bar Pulldown,2020-02-13,7,119.96625268753802,0.0,0.0,1.0,839.7637688127661
V-Bar Pulldown,2020-09-11,10,99.97187723961501,0.0,0.0,1.0,999.7187723961501
V-Bar Pulldown,2020-02-07,10,109.96906496357653,0.0,0.0,1.0,1099.6906496357653
V-Bar Pulldown,2020-02-25,8,124.96484654951875,0.0,0.0,1.0,999.71877239615
V-Bar Pulldown,2020-02-25,8,124.96484654951875,0.0,0.0,1.0,999.71877239615
V-Bar Pulldown,2020-02-25,8,124.96484654951875,0.0,0.0,1.0,999.71877239615
V-Bar Pulldown,2020-02-25,8,74.97890792971126,0.0,0.0,1.0,599.83126343769
V-Bar Pulldown,2020-03-06,8,129.9634404114995,0.0,0.0,1.0,1039.707523291996
V-Bar Pulldown,2020-03-06,8,129.9634404114995,0.0,0.0,1.0,1039.707523291996
V-Bar Pulldown,2020-09-15,6,119.96625268753802,0.0,0.0,1.0,719.7975161252281
V-Bar Pulldown,2020-09-15,7,119.96625268753802,0.0,0.0,1.0,839.7637688127661
V-Bar Pulldown,2020-09-15,6,119.96625268753802,0.0,0.0,1.0,719.7975161252281
V-Bar Pulldown,2020-09-15,6,119.96625268753802,0.0,0.0,1.0,719.7975161252281
V-Bar Pulldown,2020-03-06,10,69.9803140677305,0.0,0.0,1.0,699.803140677305
V-Bar Pulldown,2020-03-06,10,129.9634404114995,0.0,0.0,1.0,1299.634404114995
V-Bar Pulldown,2020-03-06,8,129.9634404114995,0.0,0.0,1.0,1039.707523291996
V-Bar Pulldown,2020-03-06,10,129.9634404114995,0.0,0.0,1.0,1299.634404114995
V-Bar Pulldown,2020-03-06,8,129.9634404114995,0.0,0.0,1.0,1039.707523291996
V-Bar Pulldown,2020-02-25,8,124.96484654951875,0.0,0.0,1.0,999.71877239615
V-Bar Pulldown,2020-02-25,8,124.96484654951875,0.0,0.0,1.0,999.71877239615
V-Bar Pulldown,2020-02-25,8,74.97890792971126,0.0,0.0,1.0,599.83126343769
V-Bar Pulldown,2020-09-09,6,84.97609565367277,0.0,0.0,1.0,509.85657392203666
V-Bar Pulldown,2020-09-09,6,99.97187723961501,0.0,0.0,1.0,599.83126343769
